window_id,probe_id,window_kind,window_index,subject_id,session_id,run_id,video_id,block_id,block_order,sequence_order,condition_label,condition_type,probe_attention,probe_response,probe_confidence,seconds_to_probe,mental_effort,course_attention_rating,video_interest,video_difficulty,start_number,reported_final_number,subtraction_compliance,self_caught_nearby,dataset_membership,training_eligible,start_sample,end_sample,start_timestamp,end_timestamp,sample_count,quality_label,reject_reason,qc_status
b2#c91,,condition,91,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,205852,206851,1789891497.4573376,1789891501.4263377,1000,GOOD,,good
b2#c92,,condition,92,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,206352,207351,1789891499.4423375,1789891503.4263377,1000,GOOD,,good
b2#c93,,condition,93,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,206852,207851,1789891501.5043375,1789891505.5203376,1000,GOOD,,good
b2#c94,,condition,94,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,207352,208351,1789891503.4423375,1789891507.4733374,1000,GOOD,,good
b2#c95,,condition,95,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,207852,208851,1789891505.5363376,1789891509.4263377,1000,GOOD,,good
b2#c96,,condition,96,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,208352,209351,1789891507.4733374,1789891511.4423375,1000,GOOD,,good
b2#c97,,condition,97,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,208852,209851,1789891509.4733374,1789891513.4893374,1000,GOOD,,good
b2#c98,,condition,98,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,209352,210351,1789891511.4573376,1789891515.4423375,1000,GOOD,,good
b2#c99,,condition,99,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,209852,210851,1789891513.5043375,1789891517.4423375,1000,GOOD,,good
b2#c100,,condition,100,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,210352,211351,1789891515.4573376,1789891519.4423375,1000,GOOD,,good
b2#c101,,condition,101,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,210852,211851,1789891517.4573376,1789891521.4423375,1000,GOOD,,good
b2#c102,,condition,102,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,211352,212351,1789891519.4733374,1789891523.4263377,1000,GOOD,,good
b2#c103,,condition,103,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,211852,212851,1789891521.4423375,1789891525.4733374,1000,GOOD,,good
b2#c104,,condition,104,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,212352,213351,1789891523.4573376,1789891527.4263377,1000,GOOD,,good
b2#c105,,condition,105,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,212852,213851,1789891525.4733374,1789891529.4423375,1000,GOOD,,good
b2#c106,,condition,106,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,213352,214351,1789891527.4733374,1789891531.4423375,1000,GOOD,,good
b2#c107,,condition,107,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,213852,214851,1789891529.4573376,1789891533.4573376,1000,REJECT,missing,warning
b2#c108,,condition,108,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,214352,215351,1789891531.4893374,1789891535.4423375,1000,REJECT,missing;qc_reject,bad
b2#c109,,condition,109,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,214852,215851,1789891533.4893374,1789891537.4263377,1000,REJECT,missing;qc_reject,bad
b2#c110,,condition,110,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,215352,216351,1789891535.4423375,1789891539.5823376,1000,REJECT,missing;qc_reject,bad
b2#c111,,condition,111,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,219847,220846,1789891553.7393374,1789891557.4113376,1000,REJECT,missing;qc_reject,bad
b2#c112,,condition,112,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,220347,221346,1789891555.5043375,1789891559.7073376,1000,REJECT,missing;qc_reject,bad
b2#c113,,condition,113,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,222612,223611,1789891564.8013377,1789891568.4733374,1000,REJECT,missing;qc_reject,bad
b2#c114,,condition,114,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,227422,228421,1789891583.7233374,1789891587.7073376,1000,REJECT,probe_transition;missing,warning
b2#c115,,condition,115,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,227922,228921,1789891585.9113376,1789891589.7073376,1000,REJECT,missing,warning
b2#c116,,condition,116,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,228422,229421,1789891587.8013377,1789891591.7233374,1000,REJECT,missing,warning
b2#c117,,condition,117,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,228922,229921,1789891589.7393374,1789891593.7233374,1000,REJECT,missing,warning
b2#c118,,condition,118,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,229422,230421,1789891591.8013377,1789891595.7233374,1000,GOOD,,good
b2#c119,,condition,119,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,229922,230921,1789891593.7393374,1789891598.1143374,1000,GOOD,,good
b2#c120,,condition,120,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,230422,231421,1789891595.7233374,1789891599.7543375,1000,GOOD,,good
b2#c121,,condition,121,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,230922,231921,1789891598.1143374,1789891601.7703376,1000,GOOD,,good
b2#c122,,condition,122,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,231422,232421,1789891599.7543375,1789891603.7233374,1000,GOOD,,good
b2#c123,,condition,123,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,231922,232921,1789891601.7703376,1789891605.7393374,1000,GOOD,,good
b2#c124,,condition,124,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,232422,233421,1789891603.7233374,1789891607.7393374,1000,GOOD,,good
b2#c125,,condition,125,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,232922,233921,1789891605.7393374,1789891609.7543375,1000,GOOD,,good
b2#c126,,condition,126,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,233422,234421,1789891607.7393374,1789891611.7393374,1000,GOOD,,good
b2#c127,,condition,127,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,233922,234921,1789891609.7543375,1789891613.7393374,1000,GOOD,,good
b2#c128,,condition,128,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,234422,235421,1789891611.7393374,1789891615.7703376,1000,GOOD,,good
b2#c129,,condition,129,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,234922,235921,1789891613.7393374,1789891617.7543375,1000,GOOD,,good
b2#c130,,condition,130,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,235422,236421,1789891615.7703376,1789891619.7233374,1000,GOOD,,good
b2#c131,,condition,131,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,235922,236921,1789891617.7543375,1789891621.7233374,1000,GOOD,,good
b2#c132,,condition,132,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,236422,237421,1789891619.7233374,1789891623.8013377,1000,REJECT,qc_reject,bad
b2#c133,,condition,133,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,0,236922,237921,1789891621.7233374,1789891625.7393374,1000,REJECT,qc_reject,bad
b2#c134,,condition,134,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,242001,243000,1789891686.5823376,1789891690.3173375,1000,GOOD,,good
b2#c135,,condition,135,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,242501,243500,1789891688.3483374,1789891692.7073376,1000,GOOD,,good
b2#c136,,condition,136,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,243001,244000,1789891690.3173375,1789891694.3323376,1000,GOOD,,good
b2#c137,,condition,137,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,243501,244500,1789891692.7233374,1789891696.3323376,1000,GOOD,,good
b2#c138,,condition,138,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,244001,245000,1789891694.3323376,1789891698.3173375,1000,GOOD,,good
b2#c139,,condition,139,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,244501,245500,1789891696.3793375,1789891700.3323376,1000,GOOD,,good
b2#c140,,condition,140,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,245001,246000,1789891698.3323376,1789891702.3173375,1000,GOOD,,good
b2#c141,,condition,141,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,245501,246500,1789891700.3323376,1789891704.3173375,1000,GOOD,,good
b2#c142,,condition,142,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,246001,247000,1789891702.3323376,1789891706.3173375,1000,GOOD,,good
b2#c143,,condition,143,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,246501,247500,1789891704.3323376,1789891708.3013377,1000,GOOD,,good
b2#c144,,condition,144,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,247001,248000,1789891706.3483374,1789891710.3013377,1000,GOOD,,good
b2#c145,,condition,145,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,247501,248500,1789891708.3173375,1789891712.3013377,1000,GOOD,,good
b2#c146,,condition,146,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,248001,249000,1789891710.3173375,1789891714.3323376,1000,GOOD,,good
b2#c147,,condition,147,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,248501,249500,1789891712.3323376,1789891716.3173375,1000,GOOD,,good
b2#c148,,condition,148,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,249001,250000,1789891714.3323376,1789891718.3173375,1000,GOOD,,good
b2#c149,,condition,149,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,249501,250500,1789891716.3323376,1789891720.3173375,1000,GOOD,,good
b2#c150,,condition,150,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,250001,251000,1789891718.3323376,1789891722.3173375,1000,GOOD,,good
b2#c151,,condition,151,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,250501,251500,1789891720.3323376,1789891724.3173375,1000,GOOD,,good
b2#c152,,condition,152,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,251001,252000,1789891722.3173375,1789891726.3013377,1000,GOOD,,good
b2#c153,,condition,153,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,251501,252500,1789891724.3173375,1789891728.3013377,1000,GOOD,,good
b2#c154,,condition,154,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V5,2,2,G07,B,bbbd_subtraction,NONE,,,,7,4,3,3,977,390,80-90%,0,Dataset A,1,252001,253000,1789891726.3173375,1789891730.3323376,1000,GOOD,,good
b3#c1,,condition,1,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,278820,279819,1789891833.5983374,1789891837.5823376,1000,REJECT,missing;qc_reject,bad
b3#c2,,condition,2,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,279320,280319,1789891835.6453376,1789891839.6143374,1000,REJECT,missing;qc_reject,bad
b3#c3,,condition,3,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,279820,280819,1789891837.6143374,1789891841.7233374,1000,REJECT,missing;qc_reject,bad
b3#c4,,condition,4,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,281480,282479,1789891844.6293375,1789891848.7393374,1000,REJECT,missing;qc_reject,bad
b3#c5,,condition,5,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,281980,282979,1789891846.3013377,1789891850.2703376,1000,REJECT,missing;qc_reject,bad
b3#c6,,condition,6,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,282480,283479,1789891848.7543375,1789891852.2393374,1000,REJECT,missing;qc_reject,bad
b3#c7,,condition,7,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,282980,283979,1789891850.2703376,1789891854.2863376,1000,REJECT,missing;qc_reject,bad
b3#c8,,condition,8,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,283480,284479,1789891852.2393374,1789891856.2233374,1000,REJECT,missing;qc_reject,bad
b3#c9,,condition,9,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,283980,284979,1789891854.3013377,1789891858.2233374,1000,GOOD,,good
b3#c10,,condition,10,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,284480,285479,1789891856.2543375,1789891860.2703376,1000,GOOD,,good
b3#c11,,condition,11,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,284980,285979,1789891858.2393374,1789891862.2233374,1000,GOOD,,good
b3#c12,,condition,12,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,285480,286479,1789891860.2703376,1789891864.2233374,1000,USABLE,,warning
b3#c13,,condition,13,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,285980,286979,1789891862.2393374,1789891866.2543375,1000,USABLE,,warning
b3#c14,,condition,14,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,286480,287479,1789891864.2543375,1789891868.2233374,1000,USABLE,,warning
b3#c15,,condition,15,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,286980,287979,1789891866.2543375,1789891870.2073376,1000,USABLE,,warning
b3#c16,,condition,16,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,287480,288479,1789891868.2393374,1789891872.2073376,1000,USABLE,,warning
b3#c17,,condition,17,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,287980,288979,1789891870.2393374,1789891874.4573376,1000,USABLE,,warning
b3#c18,,condition,18,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,288480,289479,1789891872.2393374,1789891876.4893374,1000,USABLE,,warning
b3#c19,,condition,19,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,288980,289979,1789891874.4573376,1789891878.2233374,1000,GOOD,,good
b3#c20,,condition,20,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,289480,290479,1789891876.4893374,1789891880.2233374,1000,GOOD,,good
b3#c21,,condition,21,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,289980,290979,1789891878.2393374,1789891882.2233374,1000,GOOD,,good
b3#c22,,condition,22,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,290480,291479,1789891880.2393374,1789891884.2233374,1000,GOOD,,good
b3#c23,,condition,23,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,290980,291979,1789891882.2543375,1789891886.2073376,1000,GOOD,,good
b3#c24,,condition,24,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,291480,292479,1789891884.3013377,1789891888.2073376,1000,GOOD,,good
b3#c25,,condition,25,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,298930,299929,1789891922.6763377,1789891926.4263377,1000,REJECT,missing,warning
b3#c26,,condition,26,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,299430,300429,1789891924.4263377,1789891928.4113376,1000,REJECT,missing,warning
b3#c27,,condition,27,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,299930,300929,1789891926.4263377,1789891930.4263377,1000,REJECT,missing,warning
b3#c28,,condition,28,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,300430,301429,1789891928.4263377,1789891932.4113376,1000,REJECT,missing,warning
b3#c29,,condition,29,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,300930,301929,1789891930.4573376,1789891934.4113376,1000,REJECT,missing,warning
b3#c30,,condition,30,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,0,301430,302429,1789891932.4263377,1789891936.3953376,1000,REJECT,missing,warning
b3#c31,,condition,31,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,301930,302929,1789891934.4423375,1789891938.3953376,1000,GOOD,,good
b3#c32,,condition,32,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,302430,303429,1789891936.4113376,1789891940.3953376,1000,GOOD,,good
b3#c33,,condition,33,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,302930,303929,1789891938.4263377,1789891942.4263377,1000,GOOD,,good
b3#c34,,condition,34,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,303430,304429,1789891940.4263377,1789891944.4263377,1000,GOOD,,good
b3#c35,,condition,35,sub-007,ses-001,8b6ce1f9-62a7-4d97-823b-839e8a8c7711,V6,3,3,G07,A,focused,NONE,,,,3,3,3,2,,,,0,Dataset A,1,303930,304929,1789891942.4263377,1789891946.4263377,1000,GOOD,,good
